source_row,targetid,split
18021,39627733239600537,test
18327,39627733243791858,test
4582,39627733247984327,test
10941,39627733352845661,test
1515,39627733365427192,test
10905,39627733411563815,test
10884,39627733419955437,test
15541,39627733495452100,test
14780,39627733583528461,test
14777,39627733591917070,test
2982,39627733596116037,test
14910,39627733696778863,test
11707,39627733780662226,test
1781,39627733801634178,test
1780,39627733810021302,test
11702,39627733810021302,test
13402,39627733814216055,test
2037,39627734019736827,test
12369,39627734061681395,test
12361,39627734086846759,test
6549,39627734132986687,test
27094,39627734149763157,test
27093,39627734153954680,test
22637,39627734225257661,test
24963,39627737190633569,test
10197,39627737219989615,test
9853,39627737316462277,test
9851,39627737316462475,test
1139,39627737329041993,test
9858,39627737329041993,test
9210,39627737559728740,test
9198,39627737572313021,test
9374,39627737626842578,test
25501,39627738650248153,test
19897,39627738729939175,test
19677,39627738906103784,test
19678,39627738910295016,test
19546,39627738927073919,test
17709,39627739044517067,test
4255,39627739086460658,test
17665,39627739086460658,test
18586,39627739132596541,test
4698,39627739149371153,test
18599,39627739149371153,test
4708,39627739199701719,test
18625,39627739199701719,test
18031,39627739254231990,test
4444,39627739262617663,test
18029,39627739262617663,test
18328,39627739283589704,test
18154,39627739325532232,test
4500,39627739338116017,test
18178,39627739338116017,test
18144,39627739363279845,test
1506,39627739451359272,test
10908,39627739451359272,test
15622,39627739572999133,test
14816,39627739589776196,test
14803,39627739602355236,test
15195,39627739669464013,test
15197,39627739669467292,test
14962,39627739673661543,test
3043,39627739736572190,test
11763,39627739778518378,test
11775,39627739807880797,test
1785,39627739812075209,test
11714,39627739812075209,test
13184,39627739895956389,test
2326,39627739900149841,test
13188,39627739900149841,test
12278,39627739958874145,test
1989,39627739971455324,test
30457,39627739971455324,test
1993,39627739992428556,test
2035,39627740055341727,test
12409,39627740055341727,test
12422,39627740063733568,test
12381,39627740109869136,test
31099,39627740109869136,test
27143,39627740160200926,test
27141,39627740164391737,test
27138,39627740168587238,test
10026,39627743318507883,test
1248,39627743347871008,test
9865,39627743402394354,test
7482,39627744576802550,test
20011,39627744761349779,test
19904,39627744799100542,test
19676,39627744945897890,test
4280,39627745067534913,test
17717,39627745088508643,test
18688,39627745134644070,test
18593,39627745159812505,test
4695,39627745164005390,test
4682,39627745201750245,test
18049,39627745256280022,test
18344,39627745315001603,test
4586,39627745340165528,test
18332,39627745340165528,test
4498,39627745344360655,test
4497,39627745348552861,test
18175,39627745377913709,test
10944,39627745449218665,test
3352,39627745507937375,test
15743,39627745507938519,test
15545,39627745596018388,test
13399,39627745893812257,test
13395,39627745898007539,test
13161,39627745927368150,test
2319,39627745927368163,test
12250,39627746061587843,test
31035,39627746061587843,test
12682,39627746074166184,test
31202,39627746074166184,test
30531,39627746078360076,test
2130,39627746082554381,test
30533,39627746082554381,test
2048,39627746128692349,test
30488,39627746128692349,test
2022,39627746162247253,test
2071,39627746162251943,test
12500,39627746162251943,test
12482,39627746166446330,test
9873,39627749425415551,test
9914,39627749568022490,test
9405,39627749660297007,test
9391,39627749672880220,test
7497,39627750595628931,test
7496,39627750604016891,test
7350,39627750650155872,test
319,39627750679513730,test
7312,39627750679513730,test
19921,39627750834705189,test
19437,39627750947949762,test
19670,39627750985699185,test
19591,39627751069585120,test
19589,39627751073778118,test
17710,39627751124111538,test
4283,39627751128306737,test
17721,39627751128306737,test
18635,39627751258326642,test
18632,39627751287688251,test
18342,39627751354798019,test
4585,39627751371575802,test
18338,39627751371575802,test
18188,39627751396741383,test
10953,39627751514177673,test
1520,39627751522568998,test
10961,39627751522568998,test
1505,39627751539345386,test
10912,39627751539345386,test
15641,39627751640008984,test
14993,39627751795199260,test
14935,39627751811973869,test
11757,39627751858113441,test
11792,39627751879085156,test
11772,39627751887472135,test
11786,39627751891669906,test
11785,39627751895864277,test
11788,39627751904250715,test
13397,39627751929417941,test
13414,39627751937806752,test
13183,39627751950390754,test
13189,39627751983942224,test
13136,39627752004914331,test
2128,39627752122352411,test
12678,39627752122352411,test
30532,39627752122352411,test
31210,39627752122352411,test
12688,39627752134935932,test
30548,39627752134935932,test
31225,39627752134935932,test
12432,39627752160105427,test
31110,39627752160105427,test
12506,39627752197852635,test
31153,39627752197852635,test
27150,39627752269155821,test
1240,39627755368743417,test
10109,39627755414882861,test
10095,39627755427467001,test
1151,39627755469410445,test
1190,39627755632985666,test
9402,39627755725260419,test
5213,39627756853531514,test
19447,39627756975163035,test
19556,39627757080020090,test
5080,39627757113574151,test
4743,39627757205850355,test
4588,39627757386208173,test
18192,39627757440731427,test
10945,39627757545591593,test
31010,39627757545591593,test
29866,39627757549785039,test
30441,39627757549785039,test
10960,39627757553977430,test
31011,39627757553977430,test
30794,39627757608504929,test
15613,39627757633671208,test
15602,39627757663027994,test
15647,39627757667225147,test
14835,39627757725946668,test
3069,39627757826607622,test
15045,39627757889524162,test
3082,39627757893716129,test
11795,39627757914687269,test
13215,39627757998575155,test
13206,39627758023738983,test
2306,39627758040519913,test
2000,39627758099235534,test
30469,39627758099235534,test
31065,39627758099235534,test
12304,39627758099238325,test
31063,39627758099238325,test
2134,39627758174737067,test
30541,39627758174737067,test
12446,39627758225068207,test
31122,39627758225068207,test
12445,39627758229260235,test
31119,39627758229260235,test
27156,39627758325728807,test
22657,39627758359284909,test
22658,39627758363477928,test
339,39627762725554773,test
20033,39627762859773157,test
19569,39627763103040838,test
18339,39627763459557869,test
18204,39627763476334955,test
10971,39627763589581310,test
30022,39627763589581310,test
31029,39627763589581310,test
10958,39627763602166333,test
30021,39627763602166333,test
31014,39627763602166333,test
3359,39627763627329481,test
15772,39627763627329481,test
30797,39627763627329481,test
31686,39627763627329481,test
15774,39627763627331150,test
31684,39627763627331150,test
11782,39627763975454823,test
13266,39627764105478767,test
13250,39627764122258865,test
30708,39627764122258865,test
31475,39627764122258865,test
31087,39627764151618559,test
12702,39627764185174168,test
30560,39627764185174168,test
31236,39627764185174168,test
12706,39627764185174175,test
31244,39627764185174175,test
30553,39627764197753656,test
2057,39627764227116416,test
12459,39627764227116416,test
30519,39627764269059785,test
6563,39627764331973010,test
27168,39627764336166866,test
10205,39627767410594312,test
1271,39627767473509301,test
10151,39627767473509301,test
10113,39627767507059469,test
7345,39627768765354321,test
5219,39627768920543678,test
5042,39627769058951394,test
19585,39627769214141106,test
4729,39627769365136068,test
18663,39627769365136068,test
4717,39627769411277515,test
18645,39627769411277515,test
18336,39627769499355264,test
18269,39627769558074282,test
4544,39627769562271015,test
4524,39627769574853785,test
15846,39627769654544697,test
30033,39627769654544697,test
31745,39627769654544697,test
15779,39627769667127108,test
31699,39627769667127108,test
15790,39627769671320818,test
31693,39627769671320818,test
15635,39627769780372668,test
15225,39627769847485650,test
15062,39627769960729019,test
15077,39627769981701556,test
2399,39627770065588143,test
13411,39627770065588143,test
2417,39627770069783433,test
13448,39627770069783433,test
13261,39627770136887717,test
13255,39627770136889059,test
13274,39627770174638830,test
31483,39627770174638830,test
30298,39627770233360456,test
2082,39627770350800588,test
2080,39627770359185952,test
27157,39627770396936845,test
10143,39627773530080662,test
10132,39627773580414417,test
9877,39627773584605770,test
9960,39627773710438764,test
7382,39627774863872695,test
7398,39627774897426159,test
5236,39627774930978310,test
20072,39627774930978310,test
20041,39627774947758205,test
19983,39627775019057786,test
5179,39627775077781196,test
19607,39627775270715800,test
4590,39627775530765078,test
18365,39627775564317151,test
3384,39627775685954544,test
15855,39627775685954544,test
30822,39627775685954544,test
31754,39627775685954544,test
15786,39627775711122350,test
31691,39627775711122350,test
3362,39627775715313979,test
15777,39627775715313979,test
29876,39627775715313979,test
30802,39627775715313979,test
31696,39627775715313979,test
3363,39627775715314355,test
29873,39627775715314355,test
30800,39627775715314355,test
15807,39627775748869368,test
15675,39627775815978735,test
3176,39627775883087152,test
3076,39627775954391039,test
15066,39627776004719298,test
15065,39627776004719695,test
13516,39627776055053263,test
13496,39627776071831779,test
13435,39627776084412690,test
13320,39627776159909423,test
13267,39627776185078952,test
31508,39627776197660417,test
2360,39627776201853701,test
30714,39627776201853701,test
12323,39627776227017778,test
31082,39627776227017778,test
2173,39627776252184769,test
12782,39627776252184769,test
30602,39627776252184769,test
31297,39627776252184769,test
12781,39627776264771361,test
30599,39627776264771361,test
31304,39627776264771361,test
2150,39627776273155795,test
30567,39627776273155795,test
30510,39627776327685573,test
12475,39627776336073581,test
31151,39627776336073581,test
12569,39627776361237503,test
31167,39627776361237503,test
12530,39627776394793431,test
10217,39627779511159472,test
1292,39627779515356016,test
10124,39627779607628607,test
10131,39627779624403536,test
9965,39627779750237458,test
9252,39627779817341063,test
352,39627780882701511,test
7439,39627780899472607,test
7397,39627780937222744,test
7399,39627780941416933,test
20077,39627780991750093,test
19600,39627781281155222,test
19605,39627781302129791,test
4719,39627781499260739,test
18079,39627781516036717,test
18350,39627781566367858,test
18357,39627781587338012,test
4552,39627781629281522,test
18284,39627781629281522,test
15877,39627781713169801,test
30037,39627781713169801,test
31775,39627781713169801,test
15874,39627781717364537,test
30040,39627781717364537,test
31773,39627781717364537,test
15857,39627781742531239,test
31762,39627781742531239,test
30806,39627781750917864,test
15007,39627781985797062,test
15010,39627781989994317,test
15015,39627781994187141,test
13287,39627782258429626,test
31498,39627782258429626,test
2365,39627782266816575,test
30722,39627782266816575,test
30477,39627782271014728,test
31325,39627782279398378,test
12779,39627782296180461,test
30303,39627782296180461,test
12778,39627782296180606,test
30600,39627782296180606,test
31300,39627782296180606,test
2163,39627782329729087,test
30589,39627782329729087,test
2159,39627782338119011,test
30591,39627782338119011,test
30524,39627782371676280,test
2099,39627782380063373,test
12600,39627782380063373,test
30527,39627782380063373,test
31187,39627782380063373,test
12572,39627782392646180,test
