targetid,ra,dec,split
2851213854900224,161.9807364246234,-4.540656618921074,val
2851225355681792,128.9116879864491,-4.088303877261664,train
2851226425229312,192.5195563992753,-3.982034345559212,train
2851244943081473,217.9660392483988,-3.127630747065194,test
2851256359976960,178.7410033695026,-2.771245279041569,train
2851256573886464,191.4647921663877,-2.869142331613439,train
2851260524920832,66.91170634733173,-2.543307009181903,test
2851262131339264,162.6521853710893,-2.604532469379119,train
2851262429134848,180.4893451866367,-2.41298879025202,train
2851279772581888,134.0742964288297,-1.635388471327923,train
2851329223426048,201.573387400577,0.221466501309307,train
2851346382323712,144.2543634597319,1.09546640665546,test
2851346847891456,172.0682811351002,0.8913266306739676,train
2851353646858240,217.277400423662,1.284988063583495,train
2851358411587584,141.2907780278837,1.592477391769242,test
2851364568825856,148.4224080412284,1.70066175595263,train
2851370545709056,144.5617293424597,2.006537476078719,train
2851370889641984,165.1354781601662,2.116001545140928,val
2851377139154945,177.6619390945917,2.148391718127614,train
2851377940267008,225.2812177590321,2.300870563596487,train
2851383237672962,181.0266133211298,2.411523899660862,train
2851389357162496,185.8505743108158,2.678999999477192,train
2851394994307072,161.7948305034978,2.997004689365656,train
2851413948366848,212.8765322950998,3.660982803089607,train
2851425390428160,175.9125524853877,4.262802853222181,train
2851437524549633,180.8454825606013,4.800812826072018,train
2851443618873344,185.2223512500323,5.052961163947651,train
2851680664158208,134.6861594659088,14.98499114843541,val
2851715359440896,119.8484307904462,16.42116418979919,train
2851744308527104,122.7928887837568,17.6621558778139,train
2851846561464321,117.4095939876386,22.17786122443621,test
39627103523577717,60.3979693132707,-29.56300268531765,train
39627114072246919,60.25939568030903,-28.89676234441438,train
39627119369651867,60.42289655437146,-28.70851045772503,train
39627206133026568,86.40426091586744,-24.66981116902884,train
39627211635954721,86.8441740973117,-24.42582299857246,train
39627211640152744,87.21862711716139,-24.42457130961456,train
39627217130493416,86.06951630609692,-24.35756234714916,train
39627217143079414,86.94477535200338,-24.30560399768553,test
39627217164047756,88.22653096419135,-24.25991517844634,train
39627228195069523,86.91748105337327,-23.62585139412776,train
39627228216036890,88.18838965887068,-23.75594588495869,train
39627228220237740,88.61030785224231,-23.78323875158071,test
39627233760908751,88.65418130099049,-23.50573245965071,train
39627272805684504,87.19836561360957,-21.87386557569362,train
39627278417664009,86.53709006799015,-21.41408624258907,val
39627284050615257,86.70822537090848,-21.28940769277519,train
39627306620162849,84.16035935002175,-20.37358865960342,train
39627306620163234,84.17172899027861,-20.24530087115541,test
39627306628548160,84.58980071559192,-20.23605410513006,train
39627306628555321,84.80293061556881,-20.21600207592464,train
39627306649519889,85.93301951615551,-20.25363544689018,train
39627312320221251,85.35370768474975,-19.89146201370844,val
39627318020279570,85.97753475997214,-19.70209695723869,train
39627328518625663,28.95877952514439,-19.1637744868566,train
39627328518627514,29.00298899701849,-19.1590209633102,train
39627328841580630,49.16402358206096,-19.18756898705429,train
39627328883531365,52.03161233417011,-19.16726105086355,train
39627328979997184,58.02656113809798,-19.13787108405471,train
39627329416204140,85.5030851270892,-19.19271669605806,train
39627334210298392,27.70064297951847,-18.94154769478278,train
39627334227067960,28.53429137678764,-19.06736860385076,train
39627334231261798,28.78230037967574,-19.00957445405103,train
39627334231267240,28.92175776236133,-18.95967898446712,train
39627334239656773,29.48021591813573,-19.03284993219242,train
39627334550032964,48.96707890111315,-19.11229576578859,train
39627334596172924,51.91793152842709,-19.06071803627286,train
39627334596172995,51.91990291732133,-19.10782557523592,test
39627334600364803,52.12192306891566,-18.92703219117962,test
39627334692641785,58.01239979308415,-19.03316016201837,train
39627334692642146,58.02355910163873,-18.90956566175939,train
39627334705227285,58.8522922948723,-18.93525005760976,train
39627334709414514,58.91814773140661,-19.03508030955145,val
39627334709420969,59.08517754637824,-19.07192955620226,val
39627334709421186,59.09035371306212,-18.91542623315664,train
39627334751361186,61.65361560086183,-19.08888310848778,train
39627334772329944,62.91481343708277,-18.92254892658246,train
39627339948101774,28.58233647570412,-18.81748069551056,train
39627339956486994,29.01105290141893,-18.72420026840447,val
39627339956487056,29.01248068466974,-18.67231616163262,train
39627339960680656,29.25722637108489,-18.76890736104842,test
39627340283645618,49.66210253440633,-18.77267504993686,train
39627340313005479,51.49628442790671,-18.80395145095479,train
39627340317204494,51.85298049047509,-18.82930482074461,val
39627340321393834,52.00462864788286,-18.75518780206703,test
39627340409473066,57.51077710640191,-18.67042684000005,train
39627340417864619,58.14153535211798,-18.65531308160109,train
39627340472387691,61.46645620349593,-18.75151245587569,train
39627340472390064,61.53744851568429,-18.69098692932931,train
39627340480774706,61.94709051591126,-18.8559994617769,train
39627340489163400,62.47803490913467,-18.72452306025153,train
39627340489164088,62.49918358583878,-18.74539844613521,train
39627340489170597,62.68424305159149,-18.67655363268453,train
39627340539497242,65.70072161490442,-18.71495771912261,train
39627340552077802,66.42554673524148,-18.67928295898405,train
39627345664936631,27.69641747693112,-18.43094243652764,train
39627345664938344,27.74461344156965,-18.60153839544353,train
39627345669130684,27.96666160760509,-18.50766478241659,train
39627345681715350,28.80535351284804,-18.40497865472457,train
39627345694295347,29.50782481487469,-18.41770212300773,train
39627345769795852,34.34313142308067,-18.43683614187652,train
39627345778180502,34.74622093323774,-18.41633315683137,train
39627345908208485,43.05977363026769,-18.46875667005108,train
39627345912400492,43.24937618751926,-18.37677125414888,train
39627346008871286,49.33091769608694,-18.54652383807364,train
39627346059208933,52.62626500157864,-18.3921597016121,train
39627346063396548,52.73586872823797,-18.549548050946,val
39627346063399880,52.8264365182166,-18.56238036465547,train
39627346063402287,52.89055249201534,-18.585228151098,train
39627346126310466,56.68809061920263,-18.5262594998053,train
39627346134702779,57.36122198117223,-18.59735725382898,train
39627346147287095,58.12400824938216,-18.42116323082185,test
39627346151477482,58.28663262980142,-18.46633830898631,train
39627346159862392,58.69376667654601,-18.59554137588855,train
39627346159868417,58.83103889886961,-18.3966699543766,train
39627346197617582,61.24584030263376,-18.38888779968626,val
39627346201813781,61.5676619412944,-18.57075104531749,train
39627346206005805,61.75299532947571,-18.38698630601466,train
39627346210197296,61.97095699803646,-18.57904411518419,train
39627346222781903,62.81062362698493,-18.58147167544776,train
39627346231170060,63.30470743613387,-18.39353405111698,test
39627346235362002,63.501756674001,-18.61164774611863,train
39627346247945858,64.31119195294428,-18.52003925693903,test
39627346264722373,65.34866712646948,-18.61009292217386,train
39627346264724600,65.41383844589433,-18.52467531285054,train
39627346273108803,65.80802464746286,-18.57576151318332,train
39627346273117753,66.02944929470874,-18.52307122540921,train
39627346587683446,85.62432676731704,-18.59400081480819,train
39627346587686906,85.78159880184423,-18.55689997506611,val
39627351402746609,27.70736297355872,-18.14800626338456,val
39627351402748140,27.74672648664431,-18.29440217295127,train
39627351402751099,27.83209559613428,-18.19448742711566,val
39627351411138293,28.33730574477794,-18.30032302691819,train
39627351419525481,28.86141345554469,-18.37449454110507,train
39627351427910927,29.3109249849415,-18.31087389117711,train
39627351432105626,29.55565526109014,-18.28731467884717,val
39627351440493485,30.07083499313564,-18.15040713506231,train
39627351444688656,30.36166902656819,-18.20411955761106,train
39627351515995145,34.91203498709068,-18.27839601877385,train
39627351633434336,42.23074204512301,-18.24428042959277,val
39627351637626884,42.44040146234826,-18.1627359733603,train
39627351658597041,43.71933943394788,-18.2738287043631,train
39627351662796319,44.11975097147376,-18.13099273854812,test
39627351666986032,44.23900588618783,-18.12955894861454,train
39627351771845445,50.8828226911298,-18.25278414292003,train
39627351776036104,51.01507557297105,-18.15961255053319,train
39627351780229408,51.24563693450929,-18.29490540621097,train
39627351788618549,51.78816646178392,-18.1560065036857,train
39627351788625251,51.96601701526081,-18.18759102815098,train
39627351792821815,52.27970000952345,-18.21362185956291,test
39627351797009884,52.3839594309292,-18.36230077689385,val
39627351801205643,52.70218079398931,-18.18364181607143,train
39627351805397806,52.89445115934692,-18.1300278795167,train
39627351864120210,56.69643845893719,-18.30433085412722,val
39627351868315574,56.98081663974197,-18.14194277450546,train
39627351872509642,57.22953280308153,-18.155953469095,train
39627351876705200,57.53790848145938,-18.33986747662012,train
39627351880900969,57.80710399532147,-18.34890963975463,train
39627351885088325,57.85668816233159,-18.1443389054663,train
39627351889287754,58.28544260867637,-18.32946102705287,train
39627351906058414,59.12664666755205,-18.26098725731446,val
39627351918646869,60.06597483448057,-18.31235393663961,train
39627351927031018,60.48013567640288,-18.1713475705553,train
39627351931224759,60.719259172365,-18.244525812309,train
39627351939612848,61.22937142817556,-18.34596530807206,train
39627351964779100,62.81942684614857,-18.18671900975819,train
39627351964782386,62.92122318173764,-18.2705195772754,train
39627351964784973,62.99819441943013,-18.29527037702269,train
39627351964787064,63.06427863324993,-18.21817808797552,train
39627351981558881,63.94287412748422,-18.23648561836108,train
39627351981558955,63.94437863731133,-18.29476282223326,train
39627351981564075,64.08732658458614,-18.34950045679212,train
39627351998337692,65.0588314253564,-18.3585835668299,train
39627352015111256,65.98695661254143,-18.23970423090877,train
39627352019304876,66.22730811192946,-18.22781502721926,train
39627352031889066,67.04954205458351,-18.25000129479819,val
39627352031890122,67.0757312720302,-18.35031866239285,train
39627357132164600,26.6034269771527,-17.9901049519518,train
39627357153133130,27.82754910454022,-17.95136465293676,train
39627357165716107,28.61867244294351,-17.93010566802183,train
39627357174110334,29.33291462068061,-17.90047644498122,test
39627357186690235,30.01952920514762,-17.92362121059337,train
39627357253804312,34.35531802262415,-17.9987892747928,train
39627357253804576,34.36272731151828,-18.01366919990599,train
39627357257993356,34.46845448426482,-18.0669316295105,train
39627357270575539,35.23317005172475,-18.00787533253244,train
39627357383821565,42.31089032440936,-17.90583256270486,train
39627357383822325,42.33202068791829,-18.04678511190089,train
39627357388021942,42.74749906206412,-17.92035319826786,train
39627357396405470,43.14620981880449,-17.89611887858745,val
39627357396408059,43.22604791596199,-17.92819687468463,train
39627357400597482,43.32550355756739,-17.9371438476072,train
39627357413185108,44.25180035061022,-18.06265967960816,train
39627357526426544,51.19083866916515,-18.04678432099459,train
39627357526427438,51.2132457550185,-18.07231682800111,train
39627357526435053,51.41334498440558,-18.02969270917966,train
39627357530621923,51.47428310765912,-17.94865418177435,train
39627357530624206,51.53054617184485,-17.9175077273575,train
39627357530626766,51.59566163041718,-17.88929247991758,train
39627357534817396,51.77315194836212,-18.06198212543223,train
39627357534823550,51.93059011662194,-18.06167422283654,train
39627357551593546,52.79823944344331,-18.03281537841565,train
39627357555794156,53.24130242865006,-18.0580939414492,train
39627357559986147,53.44231231450566,-17.94447221873031,train
39627357564175919,53.58111326520685,-17.96230813968696,val
39627357614507552,56.7307123158816,-18.07078276456929,train
39627357618706635,57.13334798206733,-17.99118060507639,train
39627357622896859,57.26065672686502,-18.04353883953829,val
39627357627096803,57.67568725205604,-18.02149942765702,train
39627357631287275,57.84273813309542,-18.09403547181822,train
39627357635478144,58.00442003179614,-18.02589312910325,test
39627357664844837,60.02380150217663,-18.05403681579732,train
