targetid,legacy_brickname_objid,legacy_brickname,legacy_objid,legacy_brickid,legacy_release,targetid_mock,targetid_sky,targetid_gaiadr,ra,dec,split
2780977868832770,1581p010-2,1581p010,2,336760,632,0,0,0,158.0147807948154,0.9742198589644062,train
2780977881415689,1588p010-9,1588p010,9,336763,632,0,0,0,158.8960830586088,0.9932701988947064,train
2780978044993542,1686p010-6,1686p010,6,336802,632,0,0,0,168.5899968796296,0.8835807967093424,train
2780978200182790,1778p010-6,1778p010,6,336839,632,0,0,0,177.8446178738223,1.037594779809532,val
2780978363760650,1876p010-10,1876p010,10,336878,632,0,0,0,187.6167683052325,1.123255380726675,train
2780978569281545,1998p010-9,1998p010,9,336927,632,0,0,0,199.8716992086516,1.091698819366547,train
2780978682527752,2066p010-8,2066p010,8,336954,632,0,0,0,206.5624700568966,0.9516946237401944,val
2780978778996736,2123p010-0,2123p010,0,336977,632,0,0,0,212.2583621373279,0.877547663259312,train
2780983552114691,1368p012-3,1368p012,3,338115,632,0,0,0,136.7617242019361,1.295653986933269,train
2780984223203332,1768p012-4,1768p012,4,338275,632,0,0,0,176.8315230993814,1.263847638737023,train
2780984227397633,1771p012-1,1771p012,1,338276,632,0,0,0,177.0145965252763,1.355335814893755,train
2780984239980552,1778p012-8,1778p012,8,338279,632,0,0,0,177.8722559830757,1.149966890509643,val
2780984399364100,1873p012-4,1873p012,4,338317,632,0,0,0,187.2983585033863,1.256358265782571,train
2780984483250184,1923p012-8,1923p012,8,338337,632,0,0,0,192.3771312301232,1.281467679287298,train
2780984529387539,1951p012-19,1951p012,19,338348,632,0,0,0,195.1851409243068,1.231139838917003,train
2780984550359062,1963p012-22,1963p012,22,338353,632,0,0,0,196.4726440193179,1.361678682597951,train
2780984755879942,2086p012-6,2086p012,6,338402,632,0,0,0,208.5509183815052,1.140441613078526,train
2780984927846412,2188p012-12,2188p012,12,338443,632,0,0,0,218.8347422697991,1.211731202046393,train
2780989495443466,1311p015-10,1311p015,10,339532,632,0,0,0,131.1138078981067,1.573824443291069,train
2780989629661186,1391p015-2,1391p015,2,339564,632,0,0,0,139.0135200037236,1.462103821814724,train
2780990367858703,1831p015-15,1831p015,15,339740,632,0,0,0,183.2444303159338,1.524218201641024,train
2780990388830209,1843p015-1,1843p015,1,339745,632,0,0,0,184.2856218066444,1.585432803878056,train
2780990741151747,2053p015-3,2053p015,3,339829,632,0,0,0,205.2699351933572,1.48432383938053,train
2780995589767174,1343p017-6,1343p017,6,340985,632,0,0,0,134.3107922420655,1.659729786416887,train
2780995765927937,1448p017-1,1448p017,1,341027,632,0,0,0,144.7892792841733,1.742656562309244,train
2780995950477316,1558p017-4,1558p017,4,341071,632,0,0,0,155.7898442725382,1.755523543038233,train
2780996336353296,1788p017-16,1788p017,16,341163,632,0,0,0,178.9317314612776,1.739091515136578,val
2780996646731779,1973p017-3,1973p017,3,341237,632,0,0,0,197.3218607846718,1.651532218192909,train
2780996789338120,2058p017-8,2058p017,8,341271,632,0,0,0,205.8238285236651,1.740792234503119,train
2780996797726726,2063p017-6,2063p017,6,341273,632,0,0,0,206.3027555425273,1.846115898541987,test
2780996835475459,2086p017-3,2086p017,3,341282,632,0,0,0,208.5302640617133,1.806257015627203,test
2780996969693198,2166p017-14,2166p017,14,341314,632,0,0,0,216.6079052241978,1.756672663307992,train
2781001927360515,1521p020-3,1521p020,3,342496,632,0,0,0,152.0427108643445,1.945063221059939,train
2781001948332042,1533p020-10,1533p020,10,342501,632,0,0,0,153.3725677400954,1.90550222879005,train
2781002485202947,1853p020-3,1853p020,3,342629,632,0,0,0,185.2915886310963,2.067453948797481,train
2781003093377041,2216p020-17,2216p020,17,342774,632,0,0,0,221.7423818199294,1.94561097907486,train
2781007816163329,1431p022-1,1431p022,1,343900,632,0,0,0,143.0062618501636,2.200938797667074,train
2781008055238658,1573p022-2,1573p022,2,343957,632,0,0,0,157.2801346029928,2.264605045105716,train
2781008181067780,1648p022-4,1648p022,4,343987,632,0,0,0,164.841931637517,2.212452718271987,train
2781008411754502,1786p022-6,1786p022,6,344042,632,0,0,0,178.6131688996202,2.179605080011908,train
2781008545972235,1866p022-11,1866p022,11,344074,632,0,0,0,186.643266766702,2.361663597626081,train
2781008889905168,2071p022-16,2071p022,16,344156,632,0,0,0,207.2262582866162,2.240656948944279,train
2781008923459591,2091p022-7,2091p022,7,344164,632,0,0,0,209.0783310160803,2.15359722555634,train
2781008931848196,2096p022-4,2096p022,4,344166,632,0,0,0,209.5192431814491,2.355051918971678,train
2781014623518735,1888p025-15,1888p025,15,345523,632,0,0,0,188.9801521585894,2.544540129830262,train
2781014636101652,1896p025-20,1896p025,20,345526,632,0,0,0,189.723106186658,2.561474238353755,train
2781014749347857,1963p025-17,1963p025,17,345553,632,0,0,0,196.4741835760724,2.452332736200176,train
2781014883565572,2043p025-4,2043p025,4,345585,632,0,0,0,204.2862714076711,2.615723865794305,train
2781014921314305,2066p025-1,2066p025,1,345594,632,0,0,0,206.5210090356706,2.542898795864596,train
2781020130639877,1571p027-5,1571p027,5,346836,632,0,0,0,157.0812114074796,2.682232274928312,train
2781020344549388,1698p027-12,1698p027,12,346887,632,0,0,0,169.8788364416818,2.735329993330804,train
2781020415852550,1741p027-6,1741p027,6,346904,632,0,0,0,174.109025185123,2.771546537442656,train
2781020516515844,1801p027-4,1801p027,4,346928,632,0,0,0,180.0740027139051,2.669479993767803,train
2781020667510785,1891p027-1,1891p027,1,346964,632,0,0,0,189.0439978790064,2.704226158124523,val
2781020881420288,2018p027-0,2018p027,0,347015,632,0,0,0,201.7501562053847,2.868208674098042,train
2781021036609558,2111p027-22,2111p027,22,347052,632,0,0,0,211.1561045762777,2.800563109923857,train
2781026170437643,1571p030-11,1571p030,11,348276,632,0,0,0,157.2239343469292,2.922622312827138,train
2781026845720598,1973p030-22,1973p030,22,348437,632,0,0,0,197.4955802173629,3.004201959459291,train
2781032696774661,1863p032-5,1863p032,5,349832,632,0,0,0,186.3623337450514,3.133815564343877,train
2781032797437963,1923p032-11,1923p032,11,349856,632,0,0,0,192.3921644895411,3.203105340066326,train
2781033002958850,2046p032-2,2046p032,2,349905,632,0,0,0,204.5982610424828,3.226730761753915,train
2781033070067725,2086p032-13,2086p032,13,349921,632,0,0,0,208.6983371790669,3.238238937613057,train
2781038472331276,1711p035-12,1711p035,12,351209,632,0,0,0,171.2157160699141,3.536993379586926,val
2781038501691398,1728p035-6,1728p035,6,351216,632,0,0,0,172.8283485983481,3.598151471240771,val
2781038514274307,1736p035-3,1736p035,3,351219,632,0,0,0,173.538428986263,3.391503484544387,train
2781038992424970,2021p035-10,2021p035,10,351333,632,0,0,0,202.1511285824598,3.464842055281941,train
2781039210528769,2151p035-1,2151p035,1,351385,632,0,0,0,215.0751648582353,3.592018148053532,val
2781044268859399,1570p037-7,1570p037,7,352591,632,0,0,0,157.0509879854315,3.715034693876176,train
2781044352745475,1621p037-3,1621p037,3,352611,632,0,0,0,162.0768746094871,3.786770340522677,val
2781044428242956,1666p037-12,1666p037,12,352629,632,0,0,0,166.7227600360087,3.836662940156331,train
2781044902199318,1948p037-22,1948p037,22,352742,632,0,0,0,194.9834251339398,3.684059102718128,train
2781044927365128,1963p037-8,1963p037,8,352748,632,0,0,0,196.3661822484514,3.849034485406456,train
2781044944142341,1973p037-5,1973p037,5,352752,632,0,0,0,197.3655122731518,3.707129820230529,train
2781044981891080,1996p037-8,1996p037,8,352761,632,0,0,0,199.6048844361135,3.809183380034867,val
2781050279297027,1558p040-3,1558p040,3,354024,632,0,0,0,155.7703054858712,3.969843682704291,train
2781050522566665,1703p040-9,1703p040,9,354082,632,0,0,0,170.3744841448148,3.906275185880591,train
2781050681950213,1798p040-5,1798p040,5,354120,632,0,0,0,179.8286021731257,3.908172772698962,train
2781050681950214,1798p040-6,1798p040,6,354120,632,0,0,0,179.8296519121426,3.9309208885591,train
2781051155906577,2081p040-17,2081p040,17,354233,632,0,0,0,208.161086499125,4.106209464020647,train
2781051273347092,2151p040-20,2151p040,20,354261,632,0,0,0,215.2730079351871,4.103131834804843,train
2781051369816084,2209p040-20,2209p040,20,354284,632,0,0,0,221.0280012656337,3.93123958547659,val
2781056008716293,1378p042-5,1378p042,5,355390,632,0,0,0,137.7278919195143,4.213455176724336,train
2781056247791626,1520p042-10,1520p042,10,355447,632,0,0,0,152.1807179347761,4.206630233134569,train
2781056449118213,1641p042-5,1641p042,5,355495,632,0,0,0,164.1128981690524,4.358222099467597,train
2781056528809996,1688p042-12,1688p042,12,355514,632,0,0,0,168.9017191122905,4.160674847142587,train
2781056889520140,1903p042-12,1903p042,12,355600,632,0,0,0,190.4787203790012,4.153241271360811,train
2781057166344216,2069p042-24,2069p042,24,355666,632,0,0,0,207.0106744715979,4.30226131642993,train
2781057233453069,2109p042-13,2109p042,13,355682,632,0,0,0,210.9475365466986,4.334650009056473,train
2781062136594440,1437p045-8,1437p045,8,356851,632,0,0,0,143.8526878926696,4.445448185671992,train
2781062329532417,1553p045-1,1553p045,1,356897,632,0,0,0,155.2446120894504,4.386912159922719,train
2781062371475464,1578p045-8,1578p045,8,356907,632,0,0,0,157.9191101254334,4.511617578330521,train
2781063130644483,2031p045-3,2031p045,3,357088,632,0,0,0,203.1096709095598,4.5215364482164,train
2781063197753349,2072p045-5,2072p045,5,357104,632,0,0,0,207.1554680427407,4.395370512783701,train
2781063327776780,2149p045-12,2149p045,12,357135,632,0,0,0,214.9716030286138,4.471595334723345,val
2781068344164354,1548p047-2,1548p047,2,358331,632,0,0,0,154.7619957380307,4.653910908541677,val
2781068969115664,1921p047-16,1921p047,16,358480,632,0,0,0,192.238345603635,4.757669112848073,train
2781069287882760,2112p047-8,2112p047,8,358556,632,0,0,0,211.2018797905008,4.826782676343255,train
2781069447266313,2207p047-9,2207p047,9,358594,632,0,0,0,220.7362535478181,4.760012576524828,train
2781074681757703,1736p050-7,1736p050,7,359842,632,0,0,0,173.7280277694122,4.942135983171329,train
2781075281543176,2094p050-8,2094p050,8,359985,632,0,0,0,209.5718488651929,4.99921620815487,train
2781075411566608,2172p050-16,2172p050,16,360016,632,0,0,0,217.1751265353628,5.034902878138543,train
2781080499257357,1613p052-13,1613p052,13,361229,632,0,0,0,161.4159761911115,5.156943923474982,train
2781081149374481,2001p052-17,2001p052,17,361384,632,0,0,0,200.2991083541658,5.143135491921037,train
2781081153568779,2004p052-11,2004p052,11,361385,632,0,0,0,200.4470850904438,5.177912221740068,train
2781081291980802,2087p052-2,2087p052,2,361418,632,0,0,0,208.6255454058295,5.125990351013594,train
2781087214338062,2029p055-14,2029p055,14,362830,632,0,0,0,203.0636744488347,5.392593387264129,train
2781087524716555,2215p055-11,2215p055,11,362904,632,0,0,0,221.57818277217,5.558913715885314,train
2781091991650334,1289p057-30,1289p057,30,363969,632,0,0,0,129.0018621034025,5.674847987644803,train
2781093245747200,2039p057-0,2039p057,0,364268,632,0,0,0,203.8654864525005,5.625910965221862,train
2781098085974016,1336p060-0,1336p060,0,365422,632,0,0,0,133.5629058809589,5.904084182074724,val
2781104478093317,1564p062-5,1564p062,5,366946,632,0,0,0,156.4469959325353,6.33228551506899,train
2781105115627534,1947p062-14,1947p062,14,367098,632,0,0,0,194.8156229393325,6.363333321544422,train
2781105136599043,1959p062-3,1959p062,3,367103,632,0,0,0,195.8610030805932,6.155471877015174,train
2781105136599058,1959p062-18,1959p062,18,367103,632,0,0,0,196.0752126069557,6.156203650584334,train
2781110488530946,1567p065-2,1567p065,2,368379,632,0,0,0,156.7066825185279,6.377984246751504,train
2781111138648075,1957p065-11,1957p065,11,368534,632,0,0,0,195.7291165091051,6.397369337977728,train
2781111457415183,2148p065-15,2148p065,15,368610,632,0,0,0,214.9052889883407,6.404069707280996,train
2781117295886336,2047p067-0,2047p067,0,370002,632,0,0,0,204.6504595546817,6.806210325945008,train
2781122299691020,1448p070-12,1448p070,12,371195,632,0,0,0,144.9942784185402,7.092799823559102,train
2781123151134739,1959p070-19,1959p070,19,371398,632,0,0,0,196.1086522455537,7.007579584426128,train
2781123218243587,2000p070-3,2000p070,3,371414,632,0,0,0,199.9348121219777,7.069471518192613,train
2781123302129686,2050p070-22,2050p070,22,371434,632,0,0,0,205.1544959014221,7.044706146967469,train
2781123331489799,2068p070-7,2068p070,7,371441,632,0,0,0,206.9006780799814,6.91140793812589,train
2781123411181571,2115p070-3,2115p070,3,371460,632,0,0,0,211.5100374551976,6.954355110150808,train
2781128612118534,1637p072-6,1637p072,6,372700,632,0,0,0,163.7094982769013,7.139551317716726,test
2781128616312841,1640p072-9,1640p072,9,372701,632,0,0,0,164.0924297826908,7.214051226777694,val
2781129430007812,2128p072-4,2128p072,4,372895,632,0,0,0,212.8037939183669,7.31461535700073,train
2781134261846033,1428p075-17,1428p075,17,374047,632,0,0,0,142.9672528337626,7.517983372118344,train
2781141404745738,2118p077-10,2118p077,10,375750,632,0,0,0,211.8882529366527,7.780330515315456,test
2781141434105867,2136p077-11,2136p077,11,375757,632,0,0,0,213.741213115052,7.696853499903818,train
2781141480243218,2164p077-18,2164p077,18,375768,632,0,0,0,216.4851790678046,7.633479378141187,train
2781147276771333,2048p080-5,2048p080,5,377150,632,0,0,0,204.79501053147,8.006803753989036,train
2781152515457035,1599p082-11,1599p082,11,378399,632,0,0,0,159.9530184504989,8.33998661219195,train
2781153199128590,2010p082-14,2010p082,14,378562,632,0,0,0,201.1791822826945,8.14148277497238,train
2781153450786819,2162p082-3,2162p082,3,378622,632,0,0,0,216.13601375565,8.218060941171972,train
2781158479757315,1589p085-3,1589p085,3,379821,632,0,0,0,158.9173265499686,8.537631621939312,train
2781159100514310,1962p085-6,1962p085,6,379969,632,0,0,0,196.2625597103122,8.449652110851241,train
2781159301840901,2084p085-5,2084p085,5,380017,632,0,0,0,208.3323729443333,8.432958449206504,train
2781159410892801,2149p085-1,2149p085,1,380043,632,0,0,0,214.880283343084,8.428540556027686,train
2781164255313923,1467p087-3,1467p087,3,381198,632,0,0,0,146.685458582186,8.69051068009277,test
2781165115146255,1985p087-15,1985p087,15,381403,632,0,0,0,198.6733323961942,8.784517699994506,test
2781165366804482,2137p087-2,2137p087,2,381463,632,0,0,0,213.6731130492059,8.713841258788511,val
2781171138166795,2016p090-11,2016p090,11,382839,632,0,0,0,201.6757177410136,9.034125155680902,test
2781177219907594,2084p092-10,2084p092,10,384289,632,0,0,0,208.4749994609758,9.222186244311107,train
2781177354125320,2165p092-8,2165p092,8,384321,632,0,0,0,216.5748373495616,9.173307602605028,train
2781182148214785,1459p095-1,1459p095,1,385464,632,0,0,0,145.8623895254865,9.386131975733644,test
2781182529896454,1689p095-6,1689p095,6,385555,632,0,0,0,168.9760323244014,9.416391354415731,train
2781189114953739,2067p097-11,2067p097,11,387125,632,0,0,0,206.8046342026048,9.79199918607388,train
2781194953424901,1996p100-5,1996p100,5,388517,632,0,0,0,199.6671331207555,9.953579777455207,train
2781195192500224,2140p100-0,2140p100,0,388574,632,0,0,0,213.9952983697448,9.87918407466188,train
2781195196694538,2143p100-10,2143p100,10,388575,632,0,0,0,214.2436584236795,10.10289440171288,train
2781200271802377,1613p102-9,1613p102,9,389785,632,0,0,0,161.4638519889365,10.18334263912612,train
2781212896657414,2058p107-6,2058p107,6,392795,632,0,0,0,205.7458828307261,10.83858216839488,train
2781235864666114,1599p117-2,1599p117,2,398271,632,0,0,0,159.8944403137712,11.85444635409204,train
2781271281369098,1598p132-10,1598p132,10,406715,632,0,0,0,159.938179926973,13.16104341260619,train
2781289451094023,1930p140-7,1930p140,7,411047,632,0,0,0,193.0087529220644,14.00267173009777,val
2781305989234707,1292p147-19,1292p147,19,414990,632,0,0,0,129.3614339070427,14.67768191134802,train
2781358300594177,1265p170-1,1265p170,1,427462,632,0,0,0,126.4765842273248,16.95217463088734,train
2781427175260161,1273p200-1,1273p200,1,443883,632,0,0,0,127.2843187189949,19.88172785611797,train
2781439716229120,2025p205-0,2025p205,0,446873,632,0,0,0,202.4102584922152,20.5609866735301,train
2781566094802957,1180p262-13,1180p262,13,477004,632,0,0,0,118.0551992424941,26.14109819606027,test
2781566107385875,1189p262-19,1189p262,19,477007,632,0,0,0,119.0162963043341,26.29674975737548,val
2781598403526663,1144p277-7,1144p277,7,484707,632,0,0,0,114.348638619708,27.64846195292386,train
2781636215177217,1572p295-1,1572p295,1,493722,632,0,0,0,157.222880919898,29.4263291230277,train
2781693324820481,1547p322-1,1547p322,1,507338,632,0,0,0,154.6611512776413,32.35571745429005,train
2781693329014784,1550p322-0,1550p322,0,507339,632,0,0,0,154.9433183919207,32.16572918409346,train
2781693463232524,1645p322-12,1645p322,12,507371,632,0,0,0,164.6453360706769,32.34402430547077,train
2785183203852288,1733m070-0,1733m070,0,290814,633,0,0,0,173.2649975161642,-6.97960880958886,test
2785364032880640,1698p005-0,1698p005,0,333927,633,0,0,0,169.9700813024815,0.4544067579111499,train
2785467028209664,1929p047-0,1929p047,0,358483,633,0,0,0,192.8729459798542,4.778225849448237,train
2785545457500161,2128p080-1,2128p080,1,377182,633,0,0,0,212.8461272479303,8.01179235379099,train
2789543308689408,0531m085-0,0531m085,0,281768,634,0,0,0,53.18747,-8.433452,train
2789543308689409,0531m085-1,0531m085,1,281768,634,0,0,0,53.18793052,-8.433555156,test
2789683633324032,1741m027-0,1741m027,0,315224,634,0,0,0,174.0276,-2.716496,train
2789995907645442,1336p102-2,1336p102,2,389676,634,0,0,0,133.6205,10.1365,test
2790373034295297,1186p267-1,1186p267,1,479590,634,0,0,0,118.7361224,26.79845105,train
2842154586079234,0633m155-2,0633m155,2,242362,646,0,0,0,63.22989716791361,-15.39339811735938,train
2842201415483392,0640m135-0,0640m135,0,253527,646,0,0,0,63.94040453175266,-13.48779036503459,train
2842230582673409,0458m122-1,0458m122,1,260481,646,0,0,0,45.81489425628888,-12.22496462538671,train
2842266511081477,0695m107-5,0695m107,5,269047,646,0,0,0,69.55910094809516,-10.79584291240229,test
2842316201000965,1922m087-5,1922m087,5,280894,646,0,0,0,192.2592055923895,-8.664432813966735,train
2842325633990656,0402m082-0,0402m082,0,283143,646,0,0,0,40.27002894868936,-8.255789260913339,train
2842325642379264,0407m082-0,0407m082,0,283145,646,0,0,0,40.80811510966922,-8.125040967263788,val
2842339273867264,1405m077-0,1405m077,0,286395,646,0,0,0,140.6545065901763,-7.750507036462026,train
